692,1.20,65536,0.015,7000,ND06A,25,0.0418108,0.9386721025293432,0.0313333122072576
693,1.40,65536,0.015,7000,ND06A,25,0.168787,0.4194309092548106,0.0827821706969088
694,1.60,65536,0.015,7000,ND10A,10,0.347223,0.10338027910929144,0.0697347744202752
695,1.80,65536,0.015,7000,ND20A,1,0.067026,0.055487169310184006,0.016592311707238405
696,2.00,65536,0.015,7000,ND20A,1,0.110252,0.03899623456391478,0.01750995501056
697,1.70,65536,0.015,7000,ND20A,1,0.0490151,0.06855070694131363,0.015924196802560003
